date,close,high,low,open,volume,stock_name,ticker,daily_return_pct,price_range
2022-04-21,3224.28,3237.92,3169.86,3181.05,2280996,TCS,TCS.NS,2.02,68.06
2022-04-22,3209.98,3213.93,3173.5,3182.03,1581465,TCS,TCS.NS,-0.44,40.43
2022-04-25,3152.8,3184.61,3139.38,3161.5,1960694,TCS,TCS.NS,-1.78,45.23
2022-04-26,3151.11,3188.07,3126.09,3176.74,1943469,TCS,TCS.NS,-0.05,61.98
2022-04-27,3164.35,3170.79,3115.57,3150.84,1727648,TCS,TCS.NS,0.42,55.22
2022-04-28,3184.87,3202.73,3143.78,3188.16,1703660,TCS,TCS.NS,0.65,58.96
2022-04-29,3151.46,3219.48,3142.71,3196.16,2051115,TCS,TCS.NS,-1.05,76.77
2022-05-02,3147.64,3152.57,3103.53,3127.65,1324161,TCS,TCS.NS,-0.12,49.05
2022-05-04,3091.97,3150.35,3079.13,3144.18,2305825,TCS,TCS.NS,-1.77,71.22
2022-05-05,3121.87,3139.29,3096.95,3120.72,1612262,TCS,TCS.NS,0.97,42.34
2022-05-06,3050.08,3087.31,3042.88,3073.54,2010812,TCS,TCS.NS,-2.3,44.43
2022-05-09,3061.19,3070.87,2973.88,3019.33,2481830,TCS,TCS.NS,0.36,96.99
2022-05-10,3055.54,3078.69,3040.66,3051.32,1622685,TCS,TCS.NS,-0.18,38.03
2022-05-11,3031.77,3064.16,3005.25,3052.21,1841769,TCS,TCS.NS,-0.78,58.91
2022-05-12,3028.8,3065.27,2976.77,3001.56,2807195,TCS,TCS.NS,-0.1,88.5
2022-05-13,3034.35,3056.57,3005.25,3052.21,2187823,TCS,TCS.NS,0.18,51.31
2022-05-16,3000.5,3047.77,2991.43,3034.44,1195813,TCS,TCS.NS,-1.12,56.33
2022-05-17,3066.96,3080.64,2977.04,2994.45,1754076,TCS,TCS.NS,2.22,103.61
2022-05-18,3064.47,3105.52,3059.36,3078.87,1866781,TCS,TCS.NS,-0.08,46.16
2022-05-19,2898.44,3025.55,2870.06,3018.45,4642963,TCS,TCS.NS,-5.42,155.5
2022-05-20,2926.04,2944.61,2905.64,2941.14,3065125,TCS,TCS.NS,0.95,38.96
2022-05-23,2951.58,2966.82,2902.93,2936.52,2293690,TCS,TCS.NS,0.87,63.89
2022-05-24,2921.59,2954.34,2910.57,2945.72,1711510,TCS,TCS.NS,-1.02,43.76
2022-05-25,2833.61,2945.61,2821.45,2945.61,3548046,TCS,TCS.NS,-3.01,124.16
2022-05-26,2886.66,2899.68,2845.15,2854.5,2813186,TCS,TCS.NS,1.87,54.52
2022-05-27,2917.39,2933.13,2888.67,2910.14,3103153,TCS,TCS.NS,1.06,44.46
2022-05-30,3019.32,3029.47,2939.8,2949.32,2094624,TCS,TCS.NS,3.49,89.68
2022-05-31,3009.57,3026.61,2974.37,3000.45,4840965,TCS,TCS.NS,-0.32,52.24
2022-06-01,3001.39,3030.73,2987.83,3030.73,1493835,TCS,TCS.NS,-0.27,42.89
2022-06-02,3062.04,3070.09,2993.42,3001.21,2657939,TCS,TCS.NS,2.02,76.66
2022-06-03,3077.38,3110.61,3069.37,3094.6,1913622,TCS,TCS.NS,0.5,41.24
2022-06-06,3069.15,3088.87,3021.02,3057.56,1084210,TCS,TCS.NS,-0.27,67.85
2022-06-07,3008.09,3058.32,3002.1,3042.4,2308256,TCS,TCS.NS,-1.99,56.22
2022-06-08,3045.17,3053.94,2993.6,3023.7,2185707,TCS,TCS.NS,1.23,60.34
2022-06-09,3065.7,3074.56,2999.51,3028.04,1279197,TCS,TCS.NS,0.67,75.05
2022-06-10,3005.59,3035.2,2998.52,3025.36,1527582,TCS,TCS.NS,-1.96,36.68
2022-06-13,2880.08,2945.74,2855.8,2943.06,3030921,TCS,TCS.NS,-4.18,89.95
2022-06-14,2871.99,2897.35,2839.92,2853.61,2611493,TCS,TCS.NS,-0.28,57.43
2022-06-15,2868.19,2892.97,2863.45,2879.1,1404536,TCS,TCS.NS,-0.13,29.52
2022-06-16,2810.67,2902.67,2802.66,2898.33,2032028,TCS,TCS.NS,-2.01,100.01
2022-06-17,2763.17,2789.87,2704.98,2765.94,5240434,TCS,TCS.NS,-1.69,84.89
2022-06-20,2784.19,2807.76,2745.37,2767.73,1502769,TCS,TCS.NS,0.76,62.39
2022-06-21,2873.24,2896.32,2795.82,2799.93,2964461,TCS,TCS.NS,3.2,100.5
2022-06-22,2883.08,2907.77,2847.34,2862.46,3336315,TCS,TCS.NS,0.34,60.43
2022-06-23,2959.88,2968.11,2883.08,2883.08,3692578,TCS,TCS.NS,2.66,85.03
2022-06-24,2945.84,2992.26,2931.88,2986.89,2132118,TCS,TCS.NS,-0.47,60.38
2022-06-27,2965.16,3008.27,2957.82,2996.73,2037686,TCS,TCS.NS,0.66,50.45
2022-06-28,2968.24,2978.84,2927.5,2958.27,1400046,TCS,TCS.NS,0.1,51.35
2022-06-29,2943.51,2981.53,2926.07,2926.07,2133994,TCS,TCS.NS,-0.83,55.46
2022-06-30,2922.58,2961.76,2911.75,2926.96,2719603,TCS,TCS.NS,-0.71,50.01
2022-07-01,2965.51,2981.53,2909.11,2916.23,1502879,TCS,TCS.NS,1.47,72.41
2022-07-04,2893.91,2968.06,2884.96,2962.74,2622535,TCS,TCS.NS,-2.41,83.1
2022-07-05,2877.13,2926.96,2868.77,2911.75,2170627,TCS,TCS.NS,-0.58,58.19
2022-07-06,2916.9,2923.83,2864.56,2879.1,2182144,TCS,TCS.NS,1.38,59.26
2022-07-07,2941.14,2969.36,2920.74,2926.07,1989921,TCS,TCS.NS,0.83,48.62
2022-07-08,2921.1,2956.48,2907.28,2952.01,2136916,TCS,TCS.NS,-0.68,49.2
2022-07-11,2785.44,2884.92,2778.46,2868.05,6974600,TCS,TCS.NS,-4.64,106.45
2022-07-12,2759.41,2805.48,2755.43,2786.43,3734815,TCS,TCS.NS,-0.93,50.05
2022-07-13,2718.31,2782.04,2714.95,2776.68,3863530,TCS,TCS.NS,-1.49,67.09
2022-07-14,2689.61,2741.85,2661.13,2740.95,4764908,TCS,TCS.NS,-1.06,80.72
2022-07-15,2685.88,2716.65,2648.57,2707.36,4574806,TCS,TCS.NS,-0.14,68.08
2022-07-18,2747.68,2759.74,2703.55,2711.36,3202795,TCS,TCS.NS,2.3,56.19
2022-07-19,2757.32,2761.54,2717.68,2717.68,1865074,TCS,TCS.NS,0.35,43.86
2022-07-20,2838.54,2844.95,2778.67,2787.41,3402251,TCS,TCS.NS,2.95,66.28
2022-07-21,2849.75,2855.76,2819.93,2840.51,2420640,TCS,TCS.NS,0.39,35.83
2022-07-22,2844.1,2867.42,2819.43,2856.65,2075886,TCS,TCS.NS,-0.2,47.98
2022-07-25,2840.29,2857.95,2824.46,2838.72,1797504,TCS,TCS.NS,-0.13,33.5
2022-07-26,2794.68,2842.21,2777.28,2838.45,2639367,TCS,TCS.NS,-1.61,64.94
2022-07-27,2860.11,2864.82,2789.39,2793.87,1389808,TCS,TCS.NS,2.34,75.43
2022-07-28,2924.37,2927.51,2871.59,2884.46,2106333,TCS,TCS.NS,2.25,55.92
2022-07-29,2961.5,2975.32,2937.38,2950.83,2430257,TCS,TCS.NS,1.27,37.94
