date,close,high,low,open,volume,stock_name,ticker,daily_return_pct,price_range
2023-06-14,779.55,784.54,778.79,783.78,20113968,HDFC,HDFCBANK.NS,-0.11,5.74
2023-06-15,769.96,781.59,768.48,780.64,35377476,HDFC,HDFCBANK.NS,-1.23,13.12
2023-06-16,780.04,783.17,770.91,772.44,15779272,HDFC,HDFCBANK.NS,1.31,12.26
2023-06-19,780.72,785.63,777.89,784.05,24829146,HDFC,HDFCBANK.NS,0.09,7.74
2023-06-20,782.35,784.05,774.15,780.72,20005626,HDFC,HDFCBANK.NS,0.21,9.9
2023-06-21,796.02,796.83,784.05,786.48,24308946,HDFC,HDFCBANK.NS,1.75,12.78
2023-06-22,799.92,806.71,797.7,798.16,56596140,HDFC,HDFCBANK.NS,0.49,9.0
2023-06-23,799.87,807.85,795.27,796.97,21339218,HDFC,HDFCBANK.NS,-0.01,12.58
2023-06-26,796.0,803.4,792.66,800.6,16130314,HDFC,HDFCBANK.NS,-0.48,10.73
2023-06-27,807.22,814.18,797.46,799.6,33831864,HDFC,HDFCBANK.NS,1.41,16.72
2023-06-28,815.76,817.58,808.14,812.77,59562950,HDFC,HDFCBANK.NS,1.06,9.44
2023-06-30,828.05,831.65,819.21,829.31,40699016,HDFC,HDFCBANK.NS,1.51,12.43
2023-07-03,837.0,855.35,832.23,833.45,44104116,HDFC,HDFCBANK.NS,1.08,23.12
2023-07-04,841.09,850.24,834.08,838.78,38795188,HDFC,HDFCBANK.NS,0.49,16.16
2023-07-05,814.37,837.1,812.06,835.27,37165754,HDFC,HDFCBANK.NS,-3.18,25.04
2023-07-06,815.2,821.45,808.09,814.23,52156544,HDFC,HDFCBANK.NS,0.1,13.36
2023-07-07,808.09,815.2,806.1,810.33,19926336,HDFC,HDFCBANK.NS,-0.87,9.1
2023-07-10,806.17,816.05,802.89,808.39,38398442,HDFC,HDFCBANK.NS,-0.24,13.16
2023-07-11,802.25,815.69,800.84,809.36,50670426,HDFC,HDFCBANK.NS,-0.49,14.84
2023-07-12,794.73,810.96,791.91,805.64,70958358,HDFC,HDFCBANK.NS,-0.94,19.05
