date,Close,High,Low,Open,Volume,stock_name,ticker
2022-12-28,784.2072143554688,785.7469276450677,780.9833552219441,780.9833552219441,8691870,HDFC,HDFCBANK.NS
2022-12-29,789.7406616210938,790.7992071900476,775.1612551160126,779.5398699494827,11012896,HDFC,HDFCBANK.NS
2022-12-30,783.4132690429688,791.5209337293505,779.4917402076278,791.5209337293505,7122640,HDFC,HDFCBANK.NS
2023-01-02,783.6779174804688,788.9948447926183,778.7941116415499,782.8599557722763,4381378,HDFC,HDFCBANK.NS
2023-01-03,788.8023071289062,790.5585810922254,780.5502688048173,780.5502688048173,8378030,HDFC,HDFCBANK.NS
2023-01-04,774.7041625976562,791.8818278494382,773.2365774595456,786.709274515468,10351600,HDFC,HDFCBANK.NS
2023-01-05,769.7240600585938,778.5535356487463,764.7680672572426,777.085950452134,10941436,HDFC,HDFCBANK.NS
2023-01-06,767.1738891601562,774.2470317456477,759.3789361975485,770.8307523930382,9092462,HDFC,HDFCBANK.NS
2023-01-09,768.66552734375,775.4259581366615,765.0567689994132,767.9437756748827,10729340,HDFC,HDFCBANK.NS
2023-01-10,754.6154174804688,769.8684118966518,753.0275403864125,769.8684118966518,16371766,HDFC,HDFCBANK.NS
2023-01-11,765.4898071289062,768.9060865044132,750.6217114811543,754.4469717086059,15195798,HDFC,HDFCBANK.NS
2023-01-12,769.5797729492188,771.7450279982426,762.2419641719711,763.9982383478842,9250070,HDFC,HDFCBANK.NS
2023-01-13,770.1812133789062,774.6320153125537,763.1320937043018,769.2669828560861,9244546,HDFC,HDFCBANK.NS
2023-01-16,762.7953491210938,780.117390200105,760.3895100823422,777.0860095167562,14748094,HDFC,HDFCBANK.NS
2023-01-17,774.1508178710938,775.1612584159965,759.0421385172157,764.9605254372576,10786354,HDFC,HDFCBANK.NS
2023-01-18,787.8159790039062,789.884965083016,769.724024650822,772.274237215273,19090642,HDFC,HDFCBANK.NS
2023-01-19,791.087890625,793.9267921137573,785.7469403162216,787.6716113274065,11172162,HDFC,HDFCBANK.NS
2023-01-20,799.195556640625,803.068980550622,790.7510978089086,791.0878917418223,18843404,HDFC,HDFCBANK.NS
2023-01-23,805.041748046875,809.6128416563689,799.4121088854909,801.7457607178152,15444400,HDFC,HDFCBANK.NS
2023-01-24,815.8198852539062,819.139954334254,805.9559468005266,805.9800286815163,24983940,HDFC,HDFCBANK.NS
2023-01-25,793.2772216796875,814.5929177332151,791.6653214666925,813.8471429635326,14704142,HDFC,HDFCBANK.NS
2023-01-27,777.4708862304688,787.6716191971464,765.032652707376,785.2657804091282,35179948,HDFC,HDFCBANK.NS
2023-01-30,776.677001953125,782.0420345725445,761.2074457179801,767.4626270039054,18512822,HDFC,HDFCBANK.NS
2023-01-31,771.5524291992188,780.7908258111092,767.4625036312777,779.3473226694831,18596244,HDFC,HDFCBANK.NS
2023-02-01,783.1245727539062,801.1442809848427,772.7553845415359,781.4164037954262,17302790,HDFC,HDFCBANK.NS
2023-02-02,771.4802856445312,781.6569951120864,764.4552483744704,773.7658324138648,17497106,HDFC,HDFCBANK.NS
2023-02-03,798.1610717773438,798.9790334420251,773.2365593142633,775.1612302770866,14411100,HDFC,HDFCBANK.NS
2023-02-06,794.7688598632812,803.2614827057959,792.0983552594887,798.7384939446326,11167672,HDFC,HDFCBANK.NS
2023-02-07,795.9476318359375,801.0961617651983,785.5544206626682,798.449739262286,10264588,HDFC,HDFCBANK.NS
2023-02-08,795.8514404296875,802.6839988300309,793.9267694733884,795.9717323644562,8444826,HDFC,HDFCBANK.NS
2023-02-09,794.1914672851562,799.5324176572361,786.9739509076702,798.738479108453,11777336,HDFC,HDFCBANK.NS
2023-02-10,797.3430786132812,798.0167252205403,790.173667284601,793.3494214707791,8172116,HDFC,HDFCBANK.NS
2023-02-13,797.9445190429688,799.5805011250109,791.3044393965116,796.3326188427218,5736944,HDFC,HDFCBANK.NS
2023-02-14,805.3304443359375,807.1589052910266,797.7520522296284,801.1443083812574,10908592,HDFC,HDFCBANK.NS
2023-02-15,803.6945190429688,807.3994872360046,797.1746725138561,807.3994872360046,11438712,HDFC,HDFCBANK.NS
2023-02-16,800.7835083007812,809.2761316878249,799.2197129563453,805.0899366009373,8062500,HDFC,HDFCBANK.NS
2023-02-17,796.7657470703125,802.6600524376097,790.5345890116744,799.2196910269881,8956270,HDFC,HDFCBANK.NS
2023-02-20,789.2835083007812,803.2854781022144,786.6130625255412,798.7384663515395,8086706,HDFC,HDFCBANK.NS
2023-02-21,792.2427368164062,799.8692342574486,786.2281396647481,789.115146297544,12389296,HDFC,HDFCBANK.NS
2023-02-22,776.700927734375,790.0533322670238,774.222960909244,788.6339109553685,10359102,HDFC,HDFCBANK.NS
2023-02-23,771.4321899414062,778.9383950431011,766.0671578181314,776.1235754720026,27882010,HDFC,HDFCBANK.NS
2023-02-24,764.5514526367188,778.4812938723913,762.7470736219656,778.4812938723913,17061740,HDFC,HDFCBANK.NS
2023-02-27,766.4520874023438,769.3871988024864,758.94588257592,763.0839132987682,14312972,HDFC,HDFCBANK.NS
2023-02-28,769.6759643554688,772.4186559261975,764.4312238388164,766.0191009974646,18993992,HDFC,HDFCBANK.NS
2023-03-01,768.93017578125,776.1236104242643,767.8234664194171,775.6424426558673,14137256,HDFC,HDFCBANK.NS
2023-03-02,762.38623046875,772.7313372630384,761.2073929564784,766.981406050965,17391814,HDFC,HDFCBANK.NS
2023-03-03,777.51904296875,779.491819158867,764.0944498915313,767.9437922083652,14986234,HDFC,HDFCBANK.NS
2023-03-06,783.0043334960938,788.8504748967295,778.5535316356411,779.4917852900815,27004710,HDFC,HDFCBANK.NS
2023-03-08,784.568115234375,788.8745431955432,779.4917718675084,779.4917718675084,20099774,HDFC,HDFCBANK.NS
2023-03-09,784.6402587890625,791.9780672791738,782.859961535162,784.27938296168,20700166,HDFC,HDFCBANK.NS
2023-03-10,764.4071044921875,776.4844024279287,762.650830579871,774.8965254691125,27387000,HDFC,HDFCBANK.NS
2023-03-13,754.7357177734375,771.6968814107662,753.0034668384583,764.0463022356049,26443550,HDFC,HDFCBANK.NS
2023-03-14,752.71484375,761.9773239931184,750.2849815773542,755.5537455458011,33185612,HDFC,HDFCBANK.NS
2023-03-15,741.9125366210938,761.6404136039248,739.3623241507462,759.2826799733518,37264754,HDFC,HDFCBANK.NS
2023-03-16,746.7242431640625,750.1886274704333,737.1730750713688,740.5171674402086,21753342,HDFC,HDFCBANK.NS
2023-03-17,756.70849609375,759.8601097073861,740.9983568458301,749.4187927190782,22950876,HDFC,HDFCBANK.NS
2023-03-20,751.4637451171875,754.5191486294086,743.596664030981,754.4469617185391,26503114,HDFC,HDFCBANK.NS
2023-03-21,759.9803466796875,761.4479317488242,748.7931969715295,756.371588709314,33050494,HDFC,HDFCBANK.NS
2023-03-22,758.2241821289062,763.156151684689,753.1719206327385,762.1697342790129,14177324,HDFC,HDFCBANK.NS
2023-03-23,752.1373901367188,765.225129615806,749.9240302046185,754.350750068819,28364178,HDFC,HDFCBANK.NS
2023-03-24,750.9344482421875,757.3099208232004,748.1917568712191,750.6216774626521,31477748,HDFC,HDFCBANK.NS
